461,Lake Champlain Autumn 5 pc Truffle Assortment,12.99,"N,N","Five luxurious, hand-decorated milk and dark chocolate truffles in a decorative gift box featuring a beautiful fall foliage scene. <i>Kosher</i>","<p>One each of Lake Champlain's best selling Fall truffles:</p>
",,,
<ul>,,,,,,,,
"
<li><strong>French Roast</strong> - rich, warm, dark-roasted coffee, the perfect partner to our velvet-smooth ganache.</li>
",,,,,,,,
<li><strong>Hazelnut </strong>- buttery-rich and heavenly hazelnut — nature must have made it for chocolate.</li>,,,,,,,,
"
<li><strong>Legendary Dark</strong> - the classic, a 54%-cocoa truffle that will please the chocolate purist in you.</li>
",,,,,,,,
<li><strong>Raspberry </strong>- a feast for your palate — ripe, luscious raspberry enveloped in warm, dark chocolate.</li>,,,,,,
"
<li><strong>Spiced Pumpkin</strong> - a tribute to autumn — milk chocolate with nutmeg, cinnamon, and pumpkin spice.</li>
",,,,,,,,
"</ul>""",,,,,,,,
462,Lake Champlain Autumn Chocolates of Vermont,25.99,"N,N","This Autumn selection features all-natural Vermont ingredients like pure maple syrup, fresh cream, and local honey coupled with Lake Champlain's custom designs that bring you the beauty of our New England seasons—sugar maple leaves, a beehive with wildflowers, a moonlit lake and a majestic mountain. <i>Kosher</i>","<p>An elegant 16 pc gift box containing two of each distinct flavor:</p>
",,,
<ul>,,,,,,,,
"
<li><strong>Honey Caramel </strong>- golden honey in creamy caramel, drenched in rich 54% dark chocolate.<strong></strong></li>
",,,,,,,,
<li><strong>Green Mountain</strong> - crunchy  almonds and chewy currants, packed into smooth 34% milk chocolate.</li>,,,,,,,
"
<li><strong>Maple Crunch</strong> - pure maple syrup in a classic buttercrunch center, drenched in 54% dark chocolate.</li>
",,,,,,,,
<li><strong>Evergreen Mint</strong> - the perfect balance of cool peppermint crunch and luscious 54% dark chocolate.</li>,,,,,,,,
"
</ul>",,,,,,,,
463,Lake Champlain Pumpkins & Leaves Gift Bag,19.99,"N,N",A mouth-watering assortment of milk chocolate leaves with a creamy caramel center; milk chocolate leaves filled with all-natural peanut butter; and dark chocolate pumpkins filled with sweet caramel. (19 pieces),,,,
464,Lake Champlain Traditional Hot Chocolate,11.99,"N,N","You can never go wrong with traditional. This is gourmet hot chocolate the way it should be: rich, full-bodied, and deeply satisfying. ","<p>Made with only the essentials of cocoa, sugar and vanilla—because every connoisseur knows that less is truly more. Each tin of Traditional Hot Chocolate makes approximately 21 eight ounce servings. Make it extra special by serving it with homemade marshmallows!<br /><br /></p>",,,
465,Neuhaus Christmas Ballotin - 1 lb. Assortment,59.99,"N,N",A beautifully gift-wrapped holiday box of the best Belgian chocolates. (34 pieces),"<p>Invented by Neuhaus in 1915, the ballotin is the traditional box for pralines. The 1 lb box contains 34 pralines including such favorites as:<br /> <strong>Coeur Praliné</strong> - This soft Turkish hazelnut praliné in a milk chocolate shell releases the sweet flavours of hazelnut and chocolate. The smooth texture of this praliné filling enhances the soft, sweet character of this praline.<br /> <strong>Albert</strong> - This praline, created to commemorate the marriage of Prince Albert and Princess Paola, the present sovereigns of Belgium, is filled with Turkish hazelnut and Californian almond praliné, with a whole hazelnut in the centre - an exquisite and delicious surprise.<br /> <strong>Méphisto</strong> - These pralines embossed with the Neuhaus ""N"" are filled with Turkish hazelnut and chocolate cream. The flavour of freshly roasted and caramelised hazelnuts is enhanced by hazelnut pieces.</p>",,,
466,Neuhaus Christmas Ballotin - 1/2 lb. Assortment,33.99,"N,N",A beautifully gift-wrapped holiday box of the best Belgian chocolates. (17 pieces),"<p>Invented by Neuhaus in 1915, the ballotin is the traditional box for pralines. The 1/2 lb box contains 17 pralines including such favorites as:<br /> <strong>Coeur Praliné</strong> - This soft Turkish hazelnut praliné in a milk chocolate shell releases the sweet flavours of hazelnut and chocolate. The smooth texture of this praliné filling enhances the soft, sweet character of this praline.<br /> <strong>Albert</strong> - This praline, created to commemorate the marriage of Prince Albert and Princess Paola, the present sovereigns of Belgium, is filled with Turkish hazelnut and Californian almond praliné, with a whole hazelnut in the centre - an exquisite and delicious surprise.<br /> <strong>Napoléonette</strong> - Delicate milk chocolate with a praliné filling with a hint of fresh coffee. The combination of milk chocolate and coffee is a delectable blend of delicacy and strength.</p>",,,
467,Neuhaus Christmas Ballotin - 1/4 lb. Assortment,17.99,"N,N",A beautifully gift-wrapped holiday box of the best Belgian chocolates. (8 pieces),"<p>Invented by Neuhaus in 1915, the ballotin is the traditional box for pralines. The 1/4 lb box contains 8 pralines including such favorites as:<br /> <br /> <strong>Sapho</strong> - This sweet praline is a wonderful combination of milk chocolate and a smooth Californian almond praliné.The carefully selected and roasted almonds give the praliné its exquisite and perfectly balanced flavour.<br /> <strong>Coeur Praliné</strong> - This soft Turkish hazelnut praliné in a milk chocolate shell releases the sweet flavours of hazelnut and chocolate. The smooth texture of this praliné filling enhances the soft, sweet character of this praline.<br /> <strong>Napoléonette</strong> - Delicate milk chocolate with a praliné filling with a hint of fresh coffee. The combination of milk chocolate and coffee is a delectable blend of delicacy and strength.</p>",,,
468,Lake Champlain Old World Drinking Chocolate,13.99,"N,N",Good Housekeeping recently selected Lake Champlain Chocolates' Old World Drinking Chocolate as the winner of their dark chocolate Hot Chocolate Taste Test.,<p>The original — 54% dark chocolate shavings melted in piping hot milk for a mug of intense chocolate flavor and rich velvety texture.</p>,,,
469,Lake Champlain Chai & Mighty Hot Chocolate,10.99,"N,N",Pure cocoa shavings mixed with Chai - just add hot milk for an exotic cocoa experience.,"<p>Cocoa and spice meets everything nice—a warming elixir with refreshing  ginger, spicy cardamom, rich vanilla and smooth cinnamon. Each tin of  Chai &amp; Mighty Hot Chocolate makes approximately 21 eight ounce  servings.</p>",,,
470,Lake Champlain Mountain Mint Hot Chocolate,9.99,"N,N","Refreshingly chocolaty, this is the way hot chocolate should be.","<p>A soothing mug of winter calm, blending cool natural peppermint with rich cocoa, sugar and a touch of vanilla and cinnamon. Each tin of Mountain Mint Hot Chocolate makes approximately 21 eight ounce servings. Make it extra special when you serve it with homemade marshmallows! (Contains coffee.)</p>",,,
471,Lark Salted Rosemary Shortbread,6.99,"N,N",Rosemary-seasoned Shortbread Lightly Dusted with Sea Salt. A 2011 sofi™ Silver Award Finalist!,"<p>Located in Essex, Massachusetts, Lark Fine Foods mixes, slices, scoops, bakes and packs every cookie by hand, resulting in  true artisan treats. Everything they put into their cookies, from the flour  to the spices, is selected for its superior characteristics. They use all  natural ingredients of the highest quality available to ensure the  cookies are the best possible product.</p>",,,
472,Lark Cha-Chas,6.99,"N,N","Spicy, Rich Chocolate Cookies That Will Make Your Tastebuds Dance!","<p>Located in Essex,  Massachusetts, Lark Fine Foods mixes, slices, scoops, bakes and packs every cookie by hand, resulting in true artisan treats. Everything they put into their cookies, from the flour to the spices, is selected for its superior characteristics. They use all natural ingredients of the highest quality available to ensure the cookies are the best possible product.</p>",,,
473,Lark Mighty Gingers,6.99,"N,N","Chewy, Intensely Flavorful Cookies Packed to the Max with Ginger","<p>Located in Essex,  Massachusetts, Lark Fine Foods mixes, slices, scoops, bakes and packs every cookie by hand, resulting in true artisan treats. Everything they put into their cookies, from the flour to the spices, is selected for its superior characteristics. They use all natural ingredients of the highest quality available to ensure the cookies are the best possible product.</p>",,,
474,Lark Scourtins (Olive Wafers),6.99,"N,N",Traditional French-Style Sweet and Savory Olive Wafers. A 2011 sofi™ Silver Award Finalist!,"<p>Located in Essex,  Massachusetts, Lark Fine Foods mixes, slices, scoops, bakes and packs every cookie by hand, resulting in true artisan treats. Everything they put into their cookies, from the flour to the spices, is selected for its superior characteristics. They use all natural ingredients of the highest quality available to ensure the cookies are the best possible product.</p>",,,
475,HoneyPax Raw Tupelo Honey Packets (Box of 10),12.99,"N,N","Peace, love & pure honey! 10 no-mess individual packets of obsessively pure honey to go, anytime, anywhere.","<p>Exceptionally rare, Tupelo honey is harvested only three weeks a year from deep within Florida's Apalachicola River Basin. Treasured for its incredibly smooth texture and buttery taste, it's considered the ""Queen of the Honeys"". HoneyPax Tupelo honey is 100% pure, unheated, unprocessed and unbelievably delicious. Their unique environmentally-friendly single serving packet is perfectly portable. Tuck one or two (savor one, share one) into a purse or briefcase, a lunchbox or even your gym bag. Its true gourmet goodness on the go!</p>",,,
476,Effie's Homemade Oatcakes,6.99,"N,N","Effie’s Oatcakes are a 4th generation family recipe with origins in Cape Breton, Nova Scotia. Crisp, lightly sweetened, with a nutty flavor, oatcakes are a perfect snack any time of day.","<p>Effie's Oatcakes are great by themselves, but they're also wonderful  when paired with other specialty foods.  Here are some of our favorites:</p>
",,,
<ul>,,,,,,,,
"
<li> Sharp Cheddar or Stilton Cheese</li>
",,,,,,,,
<li> Tea</li>,,,,,,,,
"
<li> Chocolate</li>
",,,,,,,,
<li> Jams</li>,,,,,,,,
"
</ul>",,,,,,,,
477,Fat Toad Farm Original Caramel Sauce,12.99,"N,N","A decadent treat of Mexican descent traditionally called cajeta; a rich, buttery caramel sauce made from goat's milk from a small family farm in Vermont. All natural and gluten free. (8 oz. jar)","<p><em>Use this caramel sauce in or on dessert dishes — on top of  apple pie, as a  layer in chocolate cakes, drizzled on ice cream. Or for  breakfast, add  to oatmeal, mix in with yogurt or stir into hot  drinks like coffee, tea  or warm milk. Or try the recipe below from the Fat Toad Farm website:<br /></em></p>
",,,
"<div class=""""headline_area"""">",,,,,,,,
"
<h1 class=""entry-title"">Roasted Butternut Squash with Caramel</h1>
",,,,,,,,
</div>,,,,,,,,
"
<h4>Ingredients:</h4>
",,,,,,,,
<ul>,,,,,,,,
"
<li>1 winter squash, preferably butternut</li>
",,,,,,,,
<li>6 ounce fresh chèvre, room temp</li>,,,,,,,
"
<li>4 tablespoons butter, softened</li>
",,,,,,,,
<li>4-6 ounce Fat Toad Farm Original Caramel Sauce</li>,,,,,,,,
"
<li>1 cup coconut flakes, or to taste</li>
",,,,,,,,
<li>salt to taste</li>,,,,,,,,
"
</ul>
",,,,,,,,
<h4>Directions:</h4>,,,,,,,,
"
<p>Cut squash in half and scoop out seeds. Lay squash on a baking sheet  face down with a 1/2 inch of water in the bottom of pan. Bake squash at 350° until fork tender (30-45 minutes). Let cool for 15  minutes. Scoop out squash into bowl. Mix in butter, chevre, caramel and salt to taste.  Leaving 1/4 cup of coconut flakes on the side, mix in the remaining 3/4  Cup. Sprinkle the rest of the coconut on top as a garnish. Serve hot.</p>",,,,,,,,
478,Fat Toad Farm Vanilla Bean Caramel Sauce,12.99,"N,N","A decadent treat of Mexican descent traditionally called cajeta; made from goat's milk from a small family farm in Vermont. Infused with organic vanilla beans. All natural and gluten free.                    
",,,,
"(8 oz. jar)""","<p><em>Use this caramel in or on dessert dishes — on top of  apple pie, as a layer in chocolate cakes, drizzled on ice cream. Or for  breakfast add to oatmeal, mix in with yogurt or stir into hot  drinks like coffee, tea or warm milk.</em></p>",,,,,,,
479,Halloween Trick or Treat Bucket,35,"N,N","No tricks, just treats! For the kid in all of us, a decorative bucket chock full of festive goodies; Halloween shapes from Lake Champlain, chocolate bars from Ritter Sport, candy coated sunflower seeds, ginger chews, Droste orange pastilles and Simple Squares snack bars.",,,,
480,Farmhouse Pancake & Waffle Mix,7.99,"N,N","Keep your family at the table longer - serve them Stonewall Kitchen's mixes for the fluffiest, tastiest pancakes you've ever made.",<p>Sensory overload may be the best way to describe the aromas and taste of  fresh made Stonewall Kitchen Pancakes right in your own kitchen. Make  everyone's day and whip up a batch of their best selling Farmhouse Pancake  Mix. Top with pure maple syrup for a truly blissful  morning.</p>,,,
481,Gluten Free Pancake & Waffle Mix,7.99,"N,N","Finally, a mix that makes light, fluffy and flavorful pancakes and waffles without gluten. (16 oz. canister)","<p>You'll find this gluten free option has everything you look for, most  importantly taste and texture, in a mix that rivals any standard recipe.  Top with butter and real maple syrup for a wholesome breakfast that  makes every morning special. (Contains soy.)</p>",,,
482,Autumn Sugar & Spice,45,"N,N","...and everything nice! Whether you're looking for something sweet or spicy, you'll find it here. The decorative wooden basket can be reused as a fruit bowl, bread basket or flower centerpiece on your holiday table.","<p>If you're unsure whether that special someone is naughty or nice - choose from both sugar and spice; Godiva pumpkin truffles, Tazo cinnamon spice tea, Lark Mighty Ginger cookies, Vermont maple syrup, Pumkin butter from Butternut Mountain Farm in VT and, <span class=""homepage"">last but hardly least, Béquet<span class=""trademark"">™ gourmet</span></span> caramels in Celtic Sea Salt and Chipotle flavors.</p>",,,
483,Dolfin Epices Assortment - 48 Chocolate Squares,21.99,"N,N","For the true chocolate adventurer who's looking to spice things up. A beautiful boxed assortment of bite-sized chocolate tablets in exotic flavors such as dark chocolate with cardamom, milk chocolate with hot masala, dark chocolate with pink peppercorns and many more.",,,,
484,Effie's Homemade Pecan Nutcakes,6.99,"N,N","Made locally here in Massachusetts, Effie's combines the sweetness of Southern pecans with stone-ground whole wheat and wildflower honey to create these irresistible nutty tea biscuits. Sure, they're the perfect mate to a cup of tea or coffee but equally good with cheese and fresh fruit. Try the recipe below paired with your favorite aged port or sherry. ","<p><strong><em>Pear and Blue Cheese Hors d'oeuvres</em></strong></p>
",,,
<ul>,,,,,,,,
"
<li>4 Effie's Oatcakes or      Nutcakes, cut in half</li>
",,,,,,,,
<li>3 oz. Blue Cheese or      Gorgonzola</li>,,,,,,,,
"
<li>2 T. heavy cream</li>
",,,,,,,,
<li>2-3 fresh pears, stemmed and      sliced thinly</li>,,,,,,,
"
<li>1 T. chopped fresh Italian      parsley, chervil or chives</li>
",,,,,,,,
</ul>,,,,,,,,
"
<p class=""listdummy"">Pre-heat the broiler on high.</p>
",,,,,,,,
"<p class=""""listdummy"""">In a small bowl combine the blue cheese and heavy cream. Use a sturdy rubber spatula or small metal spoon to blend the cream into the cheese", making a smooth spread.</p>,,,,,,,
"
<p class=""listdummy"">Place the oatcakes or nutcakes on a baking pan and top each one with some blue cheese spread. Top the cheese with a pear slice.  Place the sheet pan under the broiler for 15-30 seconds. Rotate the pan as needed, making sure the pears and cheese turn bubbly.</p>
",,,,,,,,
"<p>Top the hors d’oeuvres with the fresh chopped herbs and serve hot.</p>""",,,,,,,,
485,Taste of New England,45,"N,N","New England pride runs deep in our veins and we love our local offerings – flavorful and rich Vermont maple syrup drops, Boston Honey Company raw honey, Lake Champlain chocolate truffles, Lark Salted Rosemary Shortbread and Stonewall Kitchen Wild Maine Blueberry Jam. After sampling, you will love our neighbors as much as we do. <i>(Substitutions may be made according to seasonality and availability.)</i>",,,,
486,Mo's Bacon Chocolate Chip Pancake Mix,14.99,"N,N","The ultimate weekend indulgence - light, airy pancakes with applewood smoked bacon, alderwood smoked salt and deep milk chocolate - Amen!","<p>The newest member of the bacon + chocolate family from Vosges combines the Mo's Bacon Bar with fluffy flapjacks. These buttermilk pancakes are spotted with chunks of their most popular Exotic Candy Bar, which combines hickory smoked bacon and alder sea salt with deep milk chocolate. Treat your family or weekend guests to these unbelievable pancakes for breakfast OR dinner! Mo's Bacon Chocolate Chip Pancake Mix makes a perfect hostess gift for a weekend retreat. (16 oz. box)</p>",,,
487,Vermont Pure Maple Syrup Grading Sampler,14.99,"N,N",A selection of pure maple syrup from the four distinct color grades established by Vermont syrup producers. (4 x 1.7 fl. oz. bottles),"<p>This is a replica of the old Vermont Grading Sample Kits used by sugarmakers for generations. Sample all four flavors, then decide which grade you enjoy the most. (Each grade also sold separately in our retail store.)</p>
",,,
<p><strong>Grade B</strong> - darkest color, strong maple bouquet</p>,,,,,,,
"
<p><strong>Grade A Dark Amber</strong> - dark amber color, robust maple bouquet</p>
",,,,,,,,
<p><strong>Grade A Medium Amber</strong> - medium amber color, pronounced maple bouquet</p>,,,,,,,
"
<p><strong>Vermont Fancy</strong> - light amber color, delicate maple bouquet</p>",,,,,,,,
488,Maple Pumpkin Butter,9.99,"N,N",This decadently rich fruit butter combines the essence of fall with a sweet mixture of maple and pumpkin. Come home after apple picking and warm up with some fabulous Stonewall Kitchen pumpkin soup using this Maple Pumpkin Butter (see recipe below).,"<p><strong>Stonewall Kitchen's Pumpkin Soup</strong></p>
",,,
<h3>Ingredients</h3>,,,,,,,,
"
<ul>
",,,,,,,,
<li>2 tablespoons olive oil or      unsalted butter</li>,,,,,,,,
"
<li>1 medium onion, chopped</li>
",,,,,,,,
<li>2 medium potatoes, peeled,      cut into 1/4” dice</li>,,,,,,
"
<li>2 cups chicken broth</li>
",,,,,,,,
<li>1 jar Stonewall Kitchen Maple      Pumpkin Butter</li>,,,,,,,,
"
<li>1 1/2 cups half and half or      light cream</li>
",,,,,,,,
<li>1/2 teaspoon salt</li>,,,,,,,,
"
<li>1/4 teaspoon pepper</li>
",,,,,,,,
</ul>,,,,,,,,
"
<h3>Directions</h3>
",,,,,,,,
<ol>,,,,,,,,
"
<li>Heat olive oil or butter in a      saucepan. Add onions and cook until translucent.</li>
",,,,,,,,
<li>Add potatoes and chicken      broth to saucepan; cover and bring to a boil.</li>,,,,,,,,
"
<li>When potatoes are fork      tender, puree potato-onion mixture with cooking liquid in food processor      or blender.</li>
",,,,,,,,
<li>Return mixture to saucepan.      Stir in contents of 1 jar Stonewall Kitchen Maple Pumpkin Butter, and half      and half. Reheat gently. Add salt and pepper to taste.</li>,,,,,,,
"
</ol>",,,,,,,,
489,Kusmi Prince Vladmir Tea - 20 bags,12.99,"N,N","A blend of Chinese black tea flavored with citrus, vanilla, and spices; this is a must-have for tea connoisseurs!
",,,,
,,,,,,,,
"
","<p>A unique blend, the Prince Vladimir Tea was created by Pavel Kousmichoff in 1888 to celebrate the 900th anniversary of the foundation of Russia by Vladimir the Great.</p>",,,,,,,
490,Kusmi Prince Vladmir Tea - Loose,17.99,"N,N","A blend of Chinese black tea flavored with citrus, vanilla, and spices; this tea is a Kusmi must-have! (4.4 oz. tin)","<p>A unique blend, the Prince Vladimir Tea was created by Pavel Kousmichoff in 1888 to celebrate the 900th anniversary of the foundation of Russia by Vladimir the Great.</p>",,,
491,Kusmi Violet Tea - 20 bags,12.99,"N,N",Black tea from China flavored with natural essences of violet.,,,,
492,Kusmi Tea Essentials,24.99,"N,N",A boxed assortment of Kusmi Tea's best sellers. Discover for yourself which one is your favorite.,"<p>Assorted package of 24 enveloped muslin tea bags with 12 different tea varities:</p>
",,,
"<p>- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Prince Vladimir"""" href=""""http://www.kusmitea.com/black-tea/russian-blends/*prince-vladimir/c1_10/p25/product_info.html"""">Prince Vladimir</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Anastasia"""" href=""""http://www.kusmitea.com/black-tea/russian-blends/anastasia/c1_10/p2/product_info.html"""">Anastasia</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Detox"""" href=""""http://www.kusmitea.com/wellness-tea/detox/c6/p47/product_info.html"""">Detox</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Kshmir Tchai"""" href=""""http://www.kusmitea.com/black-tea/russian-blends/kashmir-tchai/c1_10/p16/product_info.html"""">Kashmir Tchaï</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Bouquet of flowers"""" href=""""http://www.kusmitea.com/black-tea/russian-blends/bouquet-of-flowers-n108/c1_10/p4/product_info.html"""">Bouquet of Flowers N°108</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""St Petersburg"""" href=""""http://www.kusmitea.com/black-tea/russian-blends/st-petersburg/c1_10/p30/product_info.html"""">St Pétersburg</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Decaffeinated Earl grey"""" href=""""http://www.kusmitea.com/decaf-&amp;-red/decaffeinated-earl-grey/c2/p35/product_info.html"""">Decaffeinated Earl Grey with citrus fruits</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Darjeeling N°37"""" href=""""http://www.kusmitea.com/black-tea/original-black-tea/darjeeling-n37/c1_9/p10/product_info.html"""">Darjeeling N° 37</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Green Darjeeling"""" href=""""http://www.kusmitea.com/green-tea/original-green-tea/green-darjeeling-arya-selected/c4_13/p46/product_info.html"""">Green Darjeeling</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Russian Morning N°24"""" href=""""http://www.kusmitea.com/black-tea/traditional-blend/russian-morning-n24/c1_11/p27/product_info.html"""">Russian Morning N°24</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Spearmint green tea"""" href=""""http://www.kusmitea.com/green-tea/green-tea-with-spearmint/c4/p52/product_info.html"""">Spearmint green tea</a> <br />- <a style=""""background: inherit; color: #000000; text-decoration: none;"""" title=""""Sweet Love"""" href=""""http://www.kusmitea.com/wellness-tea/sweet-love/c6/p77/product_info.html"""">Sweet love</a></p>""",,,,,,,,
493,H�diard Blend Loose Tea,18.99,"N,N","A delightful mélange of Chinese black tea with lemon, bergamot and sweet orange. Imported from France. (4.4 oz. tin)","<p>Expertly blended in France following a Russian tradition, the popular  ""Hédiard Blend"" is a subtle twist on the English Earl Grey. China tea is  enhanced with bergamot, lemon and orange for a subtle, smooth flavour  that's the essence of urbanity. A true citizen of the world.</p>",,,
494,Taste of France Sampler,100,"N,N","Our très chic, black and white damask gift box is filled with a flavorful assortment of salty, sweet and savory French delights and also includes a perfectly paired bottle of red wine to open and enjoy while you sample your way from Provence to Paris and beyond.","<p>Images of the Eiffel Tower, the French countryside and the Cote d'Azur fill our head when we think of France. The sights, the sounds and ooh la la, the tastes we'll never forget! Give your tastebuds a vacation and savor the flavors of this assortment of our favorite French imports; Paris Fleur de Sel Caramels, Kusmi tea, Edmond Fallon burgandy mustard, calisson from Provence, delicate sea salt, palmiers au beurre, Les Anis de Flavigny mints and a perfectly lovely bottle of Côtes du Rhône.</p>",,,
495,New England Cranberry Relish,6.99,"N,N","Not just for Thanksgiving any more! Bursting with the flavors of New England, Stonewall Kitchen's cranberry relish will elevate your everyday turkey sandwich to new heights. Sweet and tart cranberries combined with zesty orange create a spread unlike any you've tasted before. Mix some into chicken salad for a little added zing. Add some to your stand-by stuffing recipe for an updated family classic. Add pecans or walnuts and serve with roasted pork. Or try the recipe below for a tasty snack at your next cocktail party.
",,,,
,,,,,,,,
"
","<div class=""search_sub"">
",,,,,,,
<h2>Cranberry Brie Bites</h2>,,,,,,,,
"
</div>
",,,,,,,,
"<div id=""""ingredients_container"""">",,,,,,,,
"
<h2>Ingredients</h2>
",,,,,,,,
<ul>,,,,,,,,
"
<li>1 1/2 cups Stonewall Kitchen Cranberry Relish or Chutney</li>
",,,,,,,,
<li>1 puff pastry sheet</li>,,,,,,,,
"
<li>1 Brie triangle, chilled</li>
",,,,,,,,
</ul>,,,,,,,,
"
</div>
",,,,,,,,
<h2>Directions</h2>,,,,,,,,
"
<ol>
",,,,,,,,
<li>Preheat oven to 375 degrees F. </li>,,,,,,,,
"
<li>Cut puff pastry sheet into approximately 3 inch squares and place  into mini muffin tins, pressing them into the shape of the tin.</li>
",,,,,,,,
<li>Place a 1 inch slice of brie in the center of  the pastry and top with 1 Tbsp Stonewall Kitchen Cranberry Relish. </li>,,,,,,,,
"
<li>Bake 10 minutes or until pastry corners are toasted light brown. Let cool 5 minutes before serving. </li>
",,,,,,,,
"</ol>""",,,,,,,,
496,Butter Baked Goods Maple Marshmallows,6.99,"N,N",,,,,
497,Harney & Sons White Christmas Tea,13.99,"N,N","Recline in front of a glowing fire while the snow drifts and the tree lights twinkle. A sip from this warm and nutty blend completes the perfect winter wonderland. Hand-picked white tea blended with almonds, vanilla and cardamom, accented by white chamomile flowers. (30 sachet tin)",<p>(Kosher)</p>,,,
498,Harney & Sons Holiday Spiced Black Tea,13.99,"N,N","Harney & Sons Spiced Black Holiday Tea is a delightful blend of black teas, citrus, almond and spice flavors. (30 sachet tin)","<p>A special seasonal black tea spiced with citrus, almon, clove and cinnamon. A perfect warming blend reminescent of hot mulled cider sipped in front of a warm fire. (Kosher)</p>",,,
499,Harney & Sons Holiday Tea Tagalong,3.99,"N,N","A sweet, spicy and fruity blend of black tea that will awaken the holiday spirit. Harney & Sons tagalongs are the perfect size to tuck into a purse, lunchbox or suitcase. (5 sachets)",<p>Stocking Stuffer Idea</p>,,,
500,New England Mulling Spices,8.99,"N,N","Warm up from the inside out with these New England mulling spices. Just simmer for 20 minutes with hot cider, tea, milk or wine. Also excellent added to eggnog or mixed with your favorite spirit for a festive hot toddy. (4.5 oz. tin)","<p>On a blustery autumn day or cold winter's night, nothing warms the  spirit like a hot mug of mulled cider or wine. These flavorful beverage blends  are the perfect excuse to come in from the cold. Made with the finest traditional mulling spices with no sugar or preservatives added. (Kosher)</p>",,,
501,Walkers Rich Fruit Pudding,12.99,"N,N","A traditional steamed plum pudding packed with raisins, spices and candied citrus peel. Delicious served with cream, custard and ice cream. Imported from Scotland. (8 oz. package)","<p><span id=""ctl00_crMain_DataList1""><span id=""ctl00_crMain_DataList1_ctl00"">Succulent  vine fruits are combined with candied peel, aromatic spices and  luscious golden syrup and thoroughly steamed to create the perfect holiday pudding. Presented in a pot which is ideal for the microwave.  Pour a generous spoonful of brandy over the pudding and set alight to  give a dramatic flourish to your festive meal. </span></span></p>
",,,
<p>(Contains egg," wheat and gluten. Suitable for vegetarians.)</p>""",,,,,,,
502,Walkers Mincemeat Tarts,10.99,"N,N","Made using a traditional recipe, Walkers succulent mincemeat combines with meltingly delicious shortbread pastry to produce a definitive taste of the holidays. Imported from Scotland. (Package of 6)","<p>These luxurious mincemeat tarts have been baked in the secluded village of Aberlour, Strathspey in the heart of the Scottish Highlands. They are produced using only the finest ingredients. Traditionally served warm as a dessert with cream or custard, but equally delicious any time of day with tea or coffee.</p>",,,
503,Komforte Apple Pie and Graham Bar,6.99,"N,N",Natural apple and cinnamon flavors with graham biscotti mixed into premium white and milk chocolate. (2.5 oz. bar),<p>Sweet and savory combinations that are easy to love. Komforte Chockolates are made in small batches of artisan quality and natural ingredients. (Kosher)</p>,,,
504,Kashmir Tchai - 20 bags,12.99,"N,N","Blend of black teas from China and spices, based on the traditional Nepalese recipe. The digestive properties of the spices in this mixture make it an ideal drink with meals.",,,,
505,Kusmi Anastasia Tea - 20 bags,12.99,"N,N","A Russion blend of black teas from China and Ceylon flavored with natural essences of bergamot, lemon and orange blossom.","<p><span class=""spn_grey_text""><br /></span></p>",,,
506,Kusmi Russian Morning Tea - Loose,18.99,"N,N","A unique blend of unflavored China, Ceylon and Indian teas. (4.4 oz. tin)","<p><span class=""spn_grey_text"">Russian Morning N°24 is a clever combination between three original teas:<br />-    black China tea with a fine aroma,<br />-    black Ceylon tea, which fine and twisted leaves give a round and chocolate-like flavour,<br />-    black India tea that gives a strong and powerful taste.<br />This blend made from three original teas delivers a balanced and ideally strong-bodied tea for breakfast.</span></p>",,,
507,Kusmi Petrushka Tea - Loose,18.99,"N,N","Russian blend of black China tea flavored with natural essences of orange, almond, vanilla, and spices. (4.4 oz. tin)",,,,
508,Kusmi Almond Green Tea - 20 bags,12.99,"N,N",Green tea from China flavored with natural essences of almond.,,,,
509,Koenigsberg Marzipan Teekonfekt (Tea Confectionery),12.99,"N,N",Crunchy toasted marzipan tea cakes with the delicious flavor of sweet Mediterranean almonds.,,,,
510,Anette's Firey Micro Brew Beer Brittle,9.99,"N,N",Some like it HOT! Anette's has taken their very popular beer brittle with its dark roast and hops and added a dash of blended peppers and salt. The combination is amazing!,"<p>Salty, sweet and spicy hot! A unique twist on a classic brittle. Made with local micro brew ale, Spanish peanuts and a little chili de arbol for kicks.</p>",,,
511,Cranberry Horseradish Sauce,7.99,"N,N","Stonewall Kitchen's Cranberry Horseradish Sauce has a kick of heat to bring out the tart goodness of the cranberries and citrus. The perfect topping for turkey or roast beef sandwiches. All natural and gluten-free. (12 oz. jar)
",,,,
